"","ID","YEAR","MONTH","DAY","VALUE.TMAX","VALUE.TMIN","VALUE.PRCP","VALUE.AWND","VALUE.FMTM","VALUE.PGTM","VALUE.WDF2","VALUE.WDF5","VALUE.WSF2","VALUE.WSF5","VALUE.WT01","VALUE.WT02","VALUE.WT05","VALUE.WT07","VALUE.WT08","VALUE.WT09","VALUE.WT13","VALUE.WT16","VALUE.WT03","VALUE.WT22","VALUE.SNOW","VALUE.WT18","VALUE.SNWD","date"
"157172","USW00093209",2011,6,20,383,106,0,20,2032,2031,310,290,80,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-20 12:00:00
"157173","USW00093209",2011,6,21,400,122,0,22,1537,1527,200,200,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-21 12:00:00
"157174","USW00093209",2011,6,22,389,128,0,25,1945,1945,280,280,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-22 12:00:00
"157175","USW00093209",2011,6,23,361,117,0,41,1750,1750,300,300,80,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-23 12:00:00
"157176","USW00093209",2011,6,24,328,89,0,34,1650,1646,200,200,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-24 12:00:00
"157177","USW00093209",2011,6,25,311,94,0,34,1937,1936,290,290,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-25 12:00:00
"157178","USW00093209",2011,6,26,350,106,0,37,2041,2102,290,300,94,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-26 12:00:00
"157179","USW00093209",2011,6,27,356,106,0,25,1640,1517,200,190,80,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-27 12:00:00
"157180","USW00093209",2011,6,28,283,100,0,41,1252,1245,200,200,103,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-28 12:00:00
"157181","USW00093209",2011,6,29,256,133,3,46,1901,1300,330,10,94,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-29 12:00:00
"157182","USW00093209",2011,6,30,333,83,0,30,1702,NA,330,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-30 12:00:00
"157483","USW00093209",2011,7,1,378,106,0,18,1946,1942,300,300,67,80,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-01 12:00:00
"157484","USW00093209",2011,7,2,417,133,0,27,2057,2057,310,310,89,103,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-02 12:00:00
"157485","USW00093209",2011,7,3,417,139,0,24,1624,1623,190,190,94,107,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-03 12:00:00
"157486","USW00093209",2011,7,4,361,161,0,26,1457,1445,200,200,89,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-04 12:00:00
"157487","USW00093209",2011,7,5,367,150,0,37,1620,1526,210,200,103,130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-05 12:00:00
"157488","USW00093209",2011,7,6,367,183,0,34,1639,1637,200,210,98,125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-06 12:00:00
"157489","USW00093209",2011,7,7,367,189,0,29,1433,1427,190,190,89,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-07 12:00:00
"157490","USW00093209",2011,7,8,356,156,0,35,1655,1654,200,210,94,112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-08 12:00:00
"157491","USW00093209",2011,7,9,333,111,0,35,1540,1539,200,210,89,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-09 12:00:00
"157492","USW00093209",2011,7,10,328,100,0,41,1601,1507,190,210,103,125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-10 12:00:00
"157493","USW00093209",2011,7,11,294,111,0,47,1659,1635,200,200,98,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-11 12:00:00
"157494","USW00093209",2011,7,12,278,111,0,43,1624,524,200,310,98,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-12 12:00:00
"157495","USW00093209",2011,7,13,261,133,0,48,1631,1637,200,210,103,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-13 12:00:00
"157496","USW00093209",2011,7,14,261,100,0,48,1558,2043,210,220,98,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-14 12:00:00
"157497","USW00093209",2011,7,15,261,94,0,39,1705,513,200,190,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-15 12:00:00
"157498","USW00093209",2011,7,16,289,122,0,35,2040,1737,300,180,76,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-16 12:00:00
"157499","USW00093209",2011,7,17,317,133,0,39,1600,136,290,220,67,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-17 12:00:00
"157500","USW00093209",2011,7,18,322,100,0,34,1745,1327,180,190,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-18 12:00:00
"157501","USW00093209",2011,7,19,350,133,0,29,2135,419,310,290,58,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-19 12:00:00
"157502","USW00093209",2011,7,20,378,133,0,22,1546,1833,200,190,72,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-20 12:00:00
"157503","USW00093209",2011,7,21,328,122,0,30,1847,1729,200,200,98,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-21 12:00:00
"157504","USW00093209",2011,7,22,278,100,0,37,1659,1703,200,190,107,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-22 12:00:00
"157505","USW00093209",2011,7,23,306,100,0,37,1512,618,200,210,107,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-23 12:00:00
"157506","USW00093209",2011,7,24,333,117,0,30,1812,2004,200,310,72,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-24 12:00:00
"157507","USW00093209",2011,7,25,361,122,0,36,1924,1502,300,200,94,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-25 12:00:00
"157508","USW00093209",2011,7,26,344,106,0,33,1756,1722,190,210,80,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-26 12:00:00
"157509","USW00093209",2011,7,27,300,94,0,35,1722,1520,210,200,112,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-27 12:00:00
"157510","USW00093209",2011,7,28,322,117,0,32,1540,1802,200,200,125,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-28 12:00:00
"157511","USW00093209",2011,7,29,300,128,0,34,1542,1621,210,210,107,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-29 12:00:00
"157512","USW00093209",2011,7,30,289,128,0,31,1647,1512,200,210,98,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-30 12:00:00
"157513","USW00093209",2011,7,31,300,133,0,27,1514,NA,200,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-31 12:00:00
"157805","USW00093209",2011,8,1,344,94,0,27,1801,1805,200,200,89,98,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2011-08-01 12:00:00
"157806","USW00093209",2011,8,2,367,89,0,24,1715,1354,200,230,76,103,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2011-08-02 12:00:00
"157807","USW00093209",2011,8,3,289,111,0,40,1610,1527,190,190,103,125,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2011-08-03 12:00:00
"157808","USW00093209",2011,8,4,333,128,0,41,1908,2036,300,300,76,94,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2011-08-04 12:00:00
"157809","USW00093209",2011,8,5,328,128,0,31,1659,1658,190,190,72,107,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-05 12:00:00
"157810","USW00093209",2011,8,6,311,128,0,32,2058,548,300,330,89,148,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-06 12:00:00
"157811","USW00093209",2011,8,7,356,133,0,34,1958,2121,310,280,94,139,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-07 12:00:00
"157812","USW00093209",2011,8,8,361,117,0,26,2010,2009,300,300,94,116,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-08 12:00:00
"157813","USW00093209",2011,8,9,356,106,0,24,1511,1806,210,310,76,94,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-09 12:00:00
"157814","USW00093209",2011,8,10,250,94,0,43,1547,2037,200,100,107,174,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-10 12:00:00
"157815","USW00093209",2011,8,11,267,111,0,39,1545,1604,190,210,98,112,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-11 12:00:00
"157816","USW00093209",2011,8,12,350,117,0,18,1754,1054,300,330,80,112,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-12 12:00:00
"157817","USW00093209",2011,8,13,339,111,0,25,1623,2211,200,220,80,94,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-13 12:00:00
"157818","USW00093209",2011,8,14,367,133,0,35,1757,2132,330,330,80,112,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-14 12:00:00
"157819","USW00093209",2011,8,15,372,100,0,22,1857,2123,300,320,80,103,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-15 12:00:00
"157820","USW00093209",2011,8,16,372,89,0,25,1957,2127,310,310,89,116,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-08-16 12:00:00
"157821","USW00093209",2011,8,17,372,106,0,31,1814,1658,310,300,89,143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-17 12:00:00
"157822","USW00093209",2011,8,18,372,100,0,34,1831,1708,310,200,89,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-18 12:00:00
"157823","USW00093209",2011,8,19,306,117,0,36,1709,1657,200,200,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-19 12:00:00
"157824","USW00093209",2011,8,20,233,111,0,41,1655,1606,210,200,98,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-20 12:00:00
"157825","USW00093209",2011,8,21,289,106,0,31,1627,1858,210,180,80,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-21 12:00:00
"157826","USW00093209",2011,8,22,356,122,0,21,1633,622,200,200,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-22 12:00:00
"157827","USW00093209",2011,8,23,389,111,0,21,1709,1854,200,270,67,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-23 12:00:00
"157828","USW00093209",2011,8,24,378,144,0,26,2106,646,300,150,67,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-24 12:00:00
"157829","USW00093209",2011,8,25,378,117,0,23,1007,1804,290,210,72,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-25 12:00:00
"157830","USW00093209",2011,8,26,378,122,0,24,2056,819,310,90,80,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-26 12:00:00
"157831","USW00093209",2011,8,27,400,139,0,20,1614,NA,300,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-27 12:00:00
"157832","USW00093209",2011,8,28,394,100,0,22,816,NA,200,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-28 12:00:00
"157833","USW00093209",2011,8,29,378,89,0,33,2026,NA,300,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-29 12:00:00
"157834","USW00093209",2011,8,30,278,111,0,37,1809,NA,200,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-30 12:00:00
"157835","USW00093209",2011,8,31,283,89,0,26,1656,NA,210,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-31 12:00:00
"158143","USW00093209",2011,9,1,311,83,0,23,1611,1611,210,210,76,98,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,2011-09-01 12:00:00
"158144","USW00093209",2011,9,2,367,83,0,22,1503,1503,210,220,98,125,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,2011-09-02 12:00:00
"158145","USW00093209",2011,9,3,350,94,0,21,1451,532,230,230,76,103,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2011-09-03 12:00:00
"158146","USW00093209",2011,9,4,367,67,0,21,1544,1839,200,250,76,98,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-04 12:00:00
"158147","USW00093209",2011,9,5,378,100,0,23,757,718,290,70,63,72,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-05 12:00:00
"158148","USW00093209",2011,9,6,400,106,0,17,1917,705,310,300,49,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-06 12:00:00
"158149","USW00093209",2011,9,7,406,122,0,21,1607,1827,200,300,67,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-07 12:00:00
"158150","USW00093209",2011,9,8,372,106,0,23,1848,1444,300,200,80,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-08 12:00:00
"158151","USW00093209",2011,9,9,389,100,0,11,1827,836,300,200,54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-09 12:00:00
"158152","USW00093209",2011,9,10,311,167,0,39,1445,1851,200,300,107,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-10 12:00:00
"158153","USW00093209",2011,9,11,256,150,3,37,1735,1729,190,200,63,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-11 12:00:00
"158154","USW00093209",2011,9,12,333,106,0,20,1802,1623,310,200,76,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-12 12:00:00
"158155","USW00093209",2011,9,13,350,122,0,17,1610,509,200,120,58,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-13 12:00:00
"158156","USW00093209",2011,9,14,333,122,0,22,1851,1817,290,330,72,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-14 12:00:00
"158157","USW00093209",2011,9,15,267,122,0,38,1729,1852,210,300,107,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-15 12:00:00
"158158","USW00093209",2011,9,16,228,106,0,39,1647,744,200,200,80,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-16 12:00:00
"158159","USW00093209",2011,9,17,294,106,0,16,1619,1525,180,210,40,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-17 12:00:00
"158160","USW00093209",2011,9,18,350,78,0,15,1718,1639,110,190,45,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-18 12:00:00
"158161","USW00093209",2011,9,19,378,111,0,16,1752,1703,180,320,63,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-19 12:00:00
"158162","USW00093209",2011,9,20,389,122,0,18,1918,1724,320,60,76,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-20 12:00:00
"158163","USW00093209",2011,9,21,383,106,0,19,1859,748,300,90,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-21 12:00:00
"158164","USW00093209",2011,9,22,389,111,0,16,1655,1419,200,230,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-22 12:00:00
"158165","USW00093209",2011,9,23,361,133,0,21,2134,1429,120,210,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-23 12:00:00
"158166","USW00093209",2011,9,24,272,150,0,55,1622,NA,200,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-24 12:00:00
"158167","USW00093209",2011,9,25,272,139,0,38,1656,NA,330,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-25 12:00:00
"158168","USW00093209",2011,9,26,306,106,0,20,1620,NA,90,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-26 12:00:00
"158169","USW00093209",2011,9,27,361,100,0,22,1101,NA,110,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-27 12:00:00
"158170","USW00093209",2011,9,28,383,122,0,16,1816,NA,170,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-28 12:00:00
"158171","USW00093209",2011,9,29,289,128,0,30,1456,NA,210,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-29 12:00:00
"158172","USW00093209",2011,9,30,239,106,0,35,1450,NA,210,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-30 12:00:00
"158439","USW00093209",2011,10,1,311,67,0,20,NA,NA,310,310,63,80,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2011-10-01 12:00:00
"158440","USW00093209",2011,10,2,278,89,0,23,NA,NA,210,220,76,125,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2011-10-02 12:00:00
"158441","USW00093209",2011,10,3,228,67,15,29,NA,NA,240,180,94,156,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2011-10-03 12:00:00
"158442","USW00093209",2011,10,4,183,128,114,25,NA,NA,210,130,67,116,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2011-10-04 12:00:00
"158443","USW00093209",2011,10,5,194,94,99,47,NA,NA,190,130,112,107,1,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-10-05 12:00:00
"158444","USW00093209",2011,10,6,172,56,20,16,NA,NA,310,330,94,107,1,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-10-06 12:00:00
"158445","USW00093209",2011,10,7,222,56,0,10,NA,NA,300,320,40,103,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-10-07 12:00:00
"158446","USW00093209",2011,10,8,256,61,0,9,NA,NA,100,90,31,103,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-10-08 12:00:00
"158447","USW00093209",2011,10,9,267,89,0,20,NA,NA,320,330,72,103,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-10-09 12:00:00
"158448","USW00093209",2011,10,10,278,78,0,28,NA,NA,330,220,94,103,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-10-10 12:00:00
"158449","USW00093209",2011,10,11,300,156,0,30,NA,NA,330,300,89,72,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-10-11 12:00:00
"158450","USW00093209",2011,10,12,328,111,0,20,NA,NA,90,130,80,130,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-10-12 12:00:00
"158451","USW00093209",2011,10,13,344,100,0,19,NA,NA,50,190,76,89,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-10-13 12:00:00
"158452","USW00093209",2011,10,14,333,117,0,13,NA,NA,230,310,58,98,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-10-14 12:00:00
"158453","USW00093209",2011,10,15,250,100,0,31,NA,NA,200,320,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-15 12:00:00
"158454","USW00093209",2011,10,16,283,117,0,14,NA,NA,310,310,58,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-16 12:00:00
"158455","USW00093209",2011,10,17,317,94,0,18,NA,NA,100,200,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-17 12:00:00
"158456","USW00093209",2011,10,18,311,100,0,27,NA,NA,200,200,72,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-18 12:00:00
"158457","USW00093209",2011,10,19,261,117,0,39,NA,NA,320,310,76,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-19 12:00:00
"158458","USW00093209",2011,10,20,289,94,0,17,NA,NA,330,210,67,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-20 12:00:00
"158459","USW00093209",2011,10,21,278,111,0,21,NA,NA,320,130,67,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-21 12:00:00
"158460","USW00093209",2011,10,22,322,78,0,18,NA,NA,90,90,67,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-22 12:00:00
"158461","USW00093209",2011,10,23,339,89,0,13,NA,NA,200,230,58,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-23 12:00:00
"158462","USW00093209",2011,10,24,217,100,0,33,NA,NA,200,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-24 12:00:00
"158463","USW00093209",2011,10,25,189,72,0,22,NA,NA,210,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-25 12:00:00
"158464","USW00093209",2011,10,26,228,50,0,9,NA,NA,70,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-26 12:00:00
"158465","USW00093209",2011,10,27,256,11,0,14,NA,NA,230,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2011-10-27 12:00:00
"158466","USW00093209",2011,10,28,278,11,0,13,NA,NA,100,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-10-28 12:00:00
"158467","USW00093209",2011,10,29,283,33,0,26,NA,NA,90,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-10-29 12:00:00
"158468","USW00093209",2011,10,30,306,33,0,11,NA,NA,100,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-10-30 12:00:00
"158469","USW00093209",2011,10,31,294,44,0,4,NA,NA,90,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-10-31 12:00:00
"158729","USW00093209",2011,11,1,261,50,0,22,9999,1822,110,120,76,89,1,1,NA,NA,1,NA,1,1,NA,NA,0,1,NA,2011-11-01 12:00:00
"158730","USW00093209",2011,11,2,278,28,0,21,9999,1500,50,90,67,94,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2011-11-02 12:00:00
"158731","USW00093209",2011,11,3,200,6,0,32,9999,NA,230,240,94,116,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2011-11-03 12:00:00
"158732","USW00093209",2011,11,4,128,39,71,25,9999,NA,20,20,80,98,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2011-11-04 12:00:00
"158733","USW00093209",2011,11,5,144,6,5,16,9999,NA,190,110,40,116,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2011-11-05 12:00:00
"158734","USW00093209",2011,11,6,144,44,33,21,9999,NA,310,100,63,63,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2011-11-06 12:00:00
"158735","USW00093209",2011,11,7,156,39,0,14,9999,NA,110,70,67,143,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2011-11-07 12:00:00
"158736","USW00093209",2011,11,8,183,0,0,13,9999,NA,100,320,58,98,1,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-11-08 12:00:00
"158737","USW00093209",2011,11,9,200,-6,0,14,9999,NA,90,80,45,76,1,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-11-09 12:00:00
"158738","USW00093209",2011,11,10,167,6,0,5,9999,NA,160,30,22,76,1,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-11-10 12:00:00
"158739","USW00093209",2011,11,11,178,56,127,28,9999,NA,90,280,80,112,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-11-11 12:00:00
"158740","USW00093209",2011,11,12,150,72,8,15,9999,NA,320,320,36,89,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-11-12 12:00:00
"158741","USW00093209",2011,11,13,194,50,0,11,9999,NA,80,160,36,80,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-11-13 12:00:00
"158742","USW00093209",2011,11,14,178,50,0,25,9999,NA,330,200,76,103,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-11-14 12:00:00
"158743","USW00093209",2011,11,15,211,17,0,8,9999,NA,100,120,54,72,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-11-15 12:00:00
"158744","USW00093209",2011,11,16,217,22,0,13,9999,NA,100,250,54,36,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,2011-11-16 12:00:00
"158745","USW00093209",2011,11,17,217,17,0,22,9999,NA,320,100,76,98,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-11-17 12:00:00
"158746","USW00093209",2011,11,18,156,67,0,25,9999,NA,340,70,72,148,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-11-18 12:00:00
"158747","USW00093209",2011,11,19,139,56,0,14,9999,NA,230,NA,54,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2011-11-19 12:00:00
